Data Year,County,Dashboard Fuel Type Group,Fuel Type,Make,Model,Number of Vehicles
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,35
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,90
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,67
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,53
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,11
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,1498
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,55
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,17
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,1166
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,2760
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,4690
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,68
2019,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,493
2019,Contra Costa,Diesel,Diesel,,,18279
2019,Contra Costa,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,Clarity Fuel Cell,98
2019,Contra Costa,Fuel Cell (FCEV),Fuel Cell (FCEV),Hyundai,Nexo,6
2019,Contra Costa,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,111
2019,Contra Costa,Gasoline,Flex Fuel,,,30054
2019,Contra Costa,Gasoline,Gasoline,,,765990
2019,Contra Costa,Gasoline Hybrid,Gasoline Hybrid,,,43184
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,191
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,129
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,49
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,437
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,7 Series,4
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,375
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,82
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,23
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,CT6 PLUG-IN Hybrid,7
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,2063
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,227
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,1248
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,598
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,624
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,46
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,106
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,95
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Karma,Revero,1
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,34
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,190
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover,3
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,16
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,17
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,163
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,52
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman Plug-in Hybrid,18
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,67
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,45
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,59
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,918 Spyder,2
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,50
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,1364
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,1069
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,103
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,66
2019,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60,7
2019,Contra Costa,Other,Natural Gas,,,196
2019,Contra Costa,Other,Propane,,,28
2019,Del Norte,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,1
2019,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,4
2019,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,6
2019,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,1
2019,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,1
2019,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,5
2019,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,2
2019,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,7
2019,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,7
2019,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,1
2019,Del Norte,Diesel,Diesel,,,1586
2019,Del Norte,Gasoline,Flex Fuel,,,1027
2019,Del Norte,Gasoline,Gasoline,,,16048
2019,Del Norte,Gasoline Hybrid,Gasoline Hybrid,,,337
2019,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,1
2019,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,2
2019,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,20
